s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
PL06976	14708986	chrom2	1680	L_var_05931	9657361	chr3	3058
PL06020	14861200	chrom2	1681	L_var_05934	9818243	chr3	3059
PL06974	15222121	chrom2	1682	L_var_05940	10069443	chr3	3060
PL06788	15547270	chrom2	1683	L_var_05942	10346758	chr3	3061
PL05262	15564784	chrom2	1684	L_var_06951	45780974	chr3	3687
PL05493	15598118	chrom2	1685	L_var_06952	45821022	chr3	3688
PL07454	15647842	chrom2	1686	L_var_06899	43846703	chr3	3669
PL04906	15694976	chrom2	1687	L_var_06954	45888648	chr3	3689
PL06107	15764268	chrom2	1688	L_var_06901	43951181	chr3	3670
PL06133	15800675	chrom2	1689	L_var_07348	59648008	chr3	3952
PL06085	15915048	chrom2	1690	L_var_07350	59772136	chr3	3953
PL07628	15926345	chrom2	1691	L_var_07351	59772223	chr3	3954
PL07496	15973596	chrom2	1692	L_var_07353	59807295	chr3	3955
PL06343	15980214	chrom2	1693	L_var_07354	59821348	chr3	3956
PL06650	16133288	chrom2	1694	L_var_07355	59906410	chr3	3957
PL05009	16233175	chrom2	1695	L_var_07358	60096007	chr3	3958
PL06845	16264806	chrom2	1696	L_var_07359	60127444	chr3	3959
PL06544	16290350	chrom2	1697	L_var_07360	60190031	chr3	3960
PL04855	16376844	chrom2	1698	L_var_07344	59559690	chr3	3950
PL04840	16535587	chrom2	1699	L_var_07341	59418308	chr3	3948
PL06129	16535595	chrom2	1700	L_var_07342	59424064	chr3	3949
PL05346	16623978	chrom2	1701	L_var_07340	59377958	chr3	3947
PL05903	16667316	chrom2	1702	L_var_07338	59355534	chr3	3946
PL05139	16729831	chrom2	1703	L_var_07337	59290857	chr3	3945
PL07654	16732209	chrom2	1704	L_var_07316	58599987	chr3	3927
PL07667	16921737	chrom2	1705	L_var_07313	58436176	chr3	3926
PL07619	16971508	chrom2	1706	L_var_07312	58411005	chr3	3925
PL05665	17003513	chrom2	1707	L_var_07311	58374049	chr3	3924
PL04962	17020047	chrom2	1708	L_var_07310	58350654	chr3	3923
PL07784	17032383	chrom2	1709	L_var_07309	58341475	chr3	3922
PL06066	17111262	chrom2	1710	L_var_07308	58261026	chr3	3921
PL06790	17128754	chrom2	1711	L_var_07307	58255052	chr3	3920
PL04885	17165878	chrom2	1712	L_var_07306	58210417	chr3	3919
PL05731	17168592	chrom2	1713	L_var_07305	58198355	chr3	3918
PL06415	17222513	chrom2	1714	L_var_07304	58149253	chr3	3917
PL04931	17248595	chrom2	1715	L_var_07303	58135518	chr3	3916
PL05615	17283878	chrom2	1716	L_var_07302	58101229	chr3	3915
PL05561	17314065	chrom2	1717	L_var_07299	58063787	chr3	3914
PL05498	17575304	chrom2	1718	L_var_07298	57810590	chr3	3913
PL04863	17711204	chrom2	1719	L_var_07297	57706535	chr3	3912
PL04956	17759928	chrom2	1720	L_var_07296	57676436	chr3	3911
PL05659	17799109	chrom2	1721	L_var_07294	57638225	chr3	3910
PL06563	17847754	chrom2	1722	L_var_07319	58703206	chr3	3930
PL07030	17867663	chrom2	1723	L_var_06238	21460381	chr3	3259
PL07722	17887642	chrom2	1724	L_var_06239	21481157	chr3	3260
PL05573	17894122	chrom2	1725	L_var_06241	21510921	chr3	3262
PL06329	17914030	chrom2	1726	L_var_06242	21544393	chr3	3263
PL05925	17957789	chrom2	1727	L_var_06243	21576368	chr3	3264
PL05083	18051540	chrom2	1728	L_var_06244	21647259	chr3	3265
PL06575	18060757	chrom2	1729	L_var_06246	21674567	chr3	3266
PL07482	18109795	chrom2	1730	L_var_06247	21725354	chr3	3267
PL06860	18280620	chrom2	1732	L_var_05834	6286450	chr3	2991
PL05988	18353632	chrom2	1734	L_var_05832	6189636	chr3	2990
PL07520	18353780	chrom2	1735	L_var_07325	58962123	chr3	3936
PL05906	18392748	chrom2	1736	L_var_07271	56416434	chr3	3895
PL05411	18411412	chrom2	1737	L_var_07272	56425940	chr3	3896
PL06607	18518844	chrom2	1738	L_var_07273	56515958	chr3	3897
PL07693	18587212	chrom2	1739	L_var_07274	56574185	chr3	3898
PL06649	18612684	chrom2	1740	L_var_07276	56635309	chr3	3899
PL05551	18718147	chrom2	1741	L_var_07279	56860927	chr3	3900
PL05430	18825843	chrom2	1742	L_var_07280	56895647	chr3	3901
PL04982	19156482	chrom2	1745	L_var_07268	56291438	chr3	3893
PL05909	19323594	chrom2	1746	L_var_07267	56026036	chr3	3892
PL07003	19492779	chrom2	1747	L_var_07266	55984733	chr3	3891
PL05254	19508115	chrom2	1748	L_var_07264	55959683	chr3	3890
PL05905	19569814	chrom2	1749	L_var_07124	51901474	chr3	3789
PL06319	19587742	chrom2	1750	L_var_07127	51957333	chr3	3790
PL06985	19687270	chrom2	1751	L_var_07128	52040217	chr3	3791
PL05296	19760888	chrom2	1752	L_var_07130	52078451	chr3	3792
PL07690	19980036	chrom2	1753	L_var_07132	52215006	chr3	3793
PL07208	19989133	chrom2	1754	L_var_07133	52218119	chr3	3794
PL07330	20017229	chrom2	1755	L_var_07134	52256292	chr3	3795
PL07255	20017978	chrom2	1756	L_var_07135	52256528	chr3	3796
PL05944	20058394	chrom2	1757	L_var_07136	52314450	chr3	3797
PL06754	20078587	chrom2	1758	L_var_07138	52349962	chr3	3799
PL04986	20121711	chrom2	1759	L_var_07139	52387772	chr3	3800
PL05170	20217573	chrom2	1760	L_var_07141	52485796	chr3	3802
PL05742	20223202	chrom2	1761	L_var_07142	52501177	chr3	3803
PL06765	20229933	chrom2	1762	L_var_07143	52515405	chr3	3804
PL05922	20264227	chrom2	1763	L_var_07145	52565760	chr3	3805
PL06337	20283108	chrom2	1764	L_var_07146	52586236	chr3	3806
PL05914	20432505	chrom2	1765	L_var_07147	52722333	chr3	3807
PL05701	20488190	chrom2	1766	L_var_07148	52732805	chr3	3808
PL05814	20514391	chrom2	1767	L_var_07151	52765785	chr3	3810
PL04995	20514653	chrom2	1768	L_var_07150	52762409	chr3	3809
PL07027	20548140	chrom2	1769	L_var_07153	52781358	chr3	3812
PL07643	20548425	chrom2	1770	L_var_07152	52781319	chr3	3811
PL06208	20582243	chrom2	1771	L_var_07154	52807980	chr3	3813
PL07361	20621858	chrom2	1772	L_var_07156	52821571	chr3	3814
PL05676	20705690	chrom2	1774	L_var_07158	52856331	chr3	3816
PL05030	20705834	chrom2	1775	L_var_07157	52852069	chr3	3815
PL06399	20778101	chrom2	1776	L_var_07159	52900827	chr3	3817
PL05911	20850242	chrom2	1777	L_var_05842	6704199	chr3	2997
PL07276	20869763	chrom2	1778	L_var_05837	6493522	chr3	2992
PL04928	20888624	chrom2	1779	L_var_05838	6521449	chr3	2993
PL07404	20964214	chrom2	1780	L_var_06721	37857879	chr3	3560
PL07777	20990155	chrom2	1781	L_var_06720	37826853	chr3	3559
PL04880	21006829	chrom2	1782	L_var_06718	37805738	chr3	3558
PL06593	21112725	chrom2	1783	L_var_06717	37736605	chr3	3557
PL06225	21190480	chrom2	1784	L_var_06714	37679788	chr3	3555
PL07001	21251694	chrom2	1785	L_var_06712	37624703	chr3	3554
PL07675	21254579	chrom2	1786	L_var_06711	37621470	chr3	3553
PL07465	21317624	chrom2	1787	L_var_06710	37556955	chr3	3552
PL06764	21417849	chrom2	1788	L_var_06709	37484819	chr3	3551
PL07584	21432220	chrom2	1789	L_var_06707	37451523	chr3	3550
PL05840	21731001	chrom2	1790	L_var_06706	37291524	chr3	3549
PL05802	21771963	chrom2	1791	L_var_06704	37274322	chr3	3548
PL05961	21956022	chrom2	1792	L_var_06701	37070315	chr3	3547
PL07144	21956207	chrom2	1793	L_var_06700	37049408	chr3	3546
PL06930	22019842	chrom2	1794	L_var_06699	37004666	chr3	3545
PL04938	22126607	chrom2	1795	L_var_06696	36901854	chr3	3544
PL06358	22133973	chrom2	1796	L_var_06695	36880004	chr3	3543
PL07581	22222772	chrom2	1797	L_var_06694	36824725	chr3	3542
PL07313	22236281	chrom2	1798	L_var_06537	31383655	chr3	3458
PL06128	22255885	chrom2	1799	L_var_06536	31352918	chr3	3457
PL07550	22299015	chrom2	1800	L_var_06535	31319264	chr3	3456
PL06772	22352580	chrom2	1801	L_var_06533	31250252	chr3	3455
PL07133	22808163	chrom2	1811	L_var_06532	31241547	chr3	3454
PL06732	22852265	chrom2	1812	L_var_06531	31207108	chr3	3453
PL06009	22929582	chrom2	1814	L_var_06527	31077112	chr3	3451
PL05857	22943754	chrom2	1815	L_var_06529	31117962	chr3	3452
PL05241	23189193	chrom2	1816	L_var_06526	31046162	chr3	3450
PL05242	23563719	chrom2	1817	L_var_06523	30658994	chr3	3448
PL06291	23723465	chrom2	1818	L_var_06522	30514976	chr3	3447
PL06258	23828888	chrom2	1819	L_var_06521	30484260	chr3	3446
PL05714	23894745	chrom2	1821	L_var_06520	30455903	chr3	3445
PL04847	23920251	chrom2	1822	L_var_06518	30437200	chr3	3444
PL05243	24086855	chrom2	1823	L_var_06515	30355987	chr3	3442
PL06048	24096604	chrom2	1824	L_var_06514	30346819	chr3	3441
PL07388	24136383	chrom2	1825	L_var_06513	30300521	chr3	3440
PL07549	24169890	chrom2	1826	L_var_06512	30287583	chr3	3439
PL05431	24204485	chrom2	1827	L_var_06511	30251088	chr3	3438
PL05487	24237254	chrom2	1828	L_var_06509	30185332	chr3	3437
PL06983	24474395	chrom2	1829	L_var_07739	72904695	chr3	4203
PL07782	24507436	chrom2	1830	L_var_07743	73201325	chr3	4206
PL06851	24651240	chrom2	1831	L_var_07742	73060899	chr3	4205
PL07506	24778826	chrom2	1832	L_var_07740	72910384	chr3	4204
PL06106	24780488	chrom2	1833	L_var_07738	72896250	chr3	4202
PL07451	24803388	chrom2	1834	L_var_07737	72865093	chr3	4201
PL07568	24818384	chrom2	1835	L_var_07736	72861078	chr3	4200
PL05459	24962751	chrom2	1836	L_var_07735	72780196	chr3	4199
PL07213	25067808	chrom2	1837	L_var_07207	54496602	chr3	3856
PL07382	25173765	chrom2	1838	L_var_07229	54953152	chr3	3865
PL07384	25196753	chrom2	1839	L_var_07228	54886616	chr3	3864
PL06734	25237663	chrom2	1840	L_var_07227	54843672	chr3	3863
PL05429	25318888	chrom2	1841	L_var_06693	36796584	chr3	3541
PL06310	25326854	chrom2	1842	L_var_07668	70412058	chr3	4155
PL07060	25336527	chrom2	1843	L_var_07669	70421341	chr3	4156
PL06679	25338532	chrom2	1844	L_var_07670	70429341	chr3	4157
PL05250	25381369	chrom2	1845	L_var_07671	70461501	chr3	4158
PL06594	25395083	chrom2	1846	L_var_06292	23081237	chr3	3294
PL05817	25432340	chrom2	1847	L_var_06296	23144680	chr3	3296
PL06146	25432661	chrom2	1848	L_var_06295	23139301	chr3	3295
PL07095	25483379	chrom2	1849	L_var_06299	23198451	chr3	3297
PL06215	25484022	chrom2	1850	L_var_06300	23206583	chr3	3298
PL07569	25498893	chrom2	1851	L_var_06301	23229492	chr3	3299
PL06799	25499866	chrom2	1852	L_var_06302	23231455	chr3	3300
PL05317	25552919	chrom2	1853	L_var_06303	23255555	chr3	3301
PL05851	25593746	chrom2	1854	L_var_06304	23296553	chr3	3302
PL05450	25733302	chrom2	1855	L_var_06307	23448113	chr3	3303
PL07350	25785633	chrom2	1856	L_var_06309	23473660	chr3	3304
PL06542	25861719	chrom2	1857	L_var_06311	23534184	chr3	3305
PL07015	25894553	chrom2	1858	L_var_06312	23568600	chr3	3306
PL05414	25970870	chrom2	1859	L_var_06313	23644064	chr3	3307
PL05915	25998735	chrom2	1860	L_var_06315	23691949	chr3	3308
PL05873	26015274	chrom2	1861	L_var_06317	23716575	chr3	3309
PL06437	26018971	chrom2	1862	L_var_06320	23823986	chr3	3311
PL06033	26024444	chrom2	1863	L_var_06319	23765363	chr3	3310
PL07100	26216598	chrom2	1865	L_var_06324	23916244	chr3	3313
PL06139	26216731	chrom2	1866	L_var_06321	23835954	chr3	3312
PL06919	26229709	chrom2	1867	L_var_06325	23927214	chr3	3314
PL06282	26250068	chrom2	1868	L_var_06326	23941326	chr3	3315
PL05186	26292644	chrom2	1869	L_var_06327	24005826	chr3	3316
PL05468	26305940	chrom2	1870	L_var_06328	24020203	chr3	3317
PL07269	26316688	chrom2	1871	L_var_06329	24042857	chr3	3318
PL05151	26333437	chrom2	1872	L_var_06330	24110241	chr3	3319
PL05984	26466557	chrom2	1873	L_var_06331	24137866	chr3	3320
PL07252	26511300	chrom2	1874	L_var_06332	24218605	chr3	3321
PL06459	26535576	chrom2	1875	L_var_06334	24277911	chr3	3322
PL07499	26632673	chrom2	1876	L_var_06338	24403804	chr3	3323
PL05321	26632711	chrom2	1877	L_var_06339	24412663	chr3	3324
PL06103	26696146	chrom2	1878	L_var_06340	24465285	chr3	3325
PL06485	26712831	chrom2	1879	L_var_06341	24494324	chr3	3326
PL05314	26762078	chrom2	1880	L_var_06342	24629436	chr3	3327
PL04902	26922438	chrom2	1881	L_var_06343	24686729	chr3	3328
PL07092	27055813	chrom2	1882	L_var_06346	24830918	chr3	3329
PL07665	27112263	chrom2	1883	L_var_06347	24885966	chr3	3330
PL07829	27149982	chrom2	1884	L_var_06348	24915815	chr3	3331
PL06882	27182410	chrom2	1885	L_var_06349	24977838	chr3	3332
PL07737	27247927	chrom2	1886	L_var_06351	25012442	chr3	3334
PL05047	27264604	chrom2	1887	L_var_06352	25032476	chr3	3335
PL04972	27334541	chrom2	1888	L_var_06353	25069557	chr3	3336
PL06468	27392296	chrom2	1889	L_var_06355	25190266	chr3	3337
PL06219	27447441	chrom2	1890	L_var_06356	25241547	chr3	3338
PL05412	27499688	chrom2	1891	L_var_06357	25285707	chr3	3339
PL05123	27579898	chrom2	1892	L_var_06359	25407332	chr3	3340
PL07653	27633888	chrom2	1893	L_var_06362	25479432	chr3	3341
PL07425	27670257	chrom2	1894	L_var_06364	25535555	chr3	3342
PL06181	27728324	chrom2	1895	L_var_06365	25610073	chr3	3343
PL07489	27770311	chrom2	1896	L_var_06366	25622404	chr3	3344
PL06407	27798005	chrom2	1897	L_var_06367	25687609	chr3	3345
PL06867	27867078	chrom2	1898	L_var_06368	25707674	chr3	3346
PL05891	27924053	chrom2	1899	L_var_06369	25747410	chr3	3347
PL07085	27952310	chrom2	1900	L_var_06372	25785928	chr3	3348
PL07011	27985723	chrom2	1901	L_var_06374	25821464	chr3	3349
PL07611	28010199	chrom2	1902	L_var_06376	25849509	chr3	3350
PL05749	28055334	chrom2	1903	L_var_06378	25892444	chr3	3351
PL04957	28104234	chrom2	1904	L_var_06381	25955329	chr3	3353
PL05256	28191663	chrom2	1905	L_var_06650	35668782	chr3	3521
PL04889	28233525	chrom2	1906	L_var_06652	35751692	chr3	3523
PL07808	28233756	chrom2	1907	L_var_06651	35751467	chr3	3522
PL07370	28288335	chrom2	1908	L_var_06649	35647881	chr3	3520
PL07716	28346784	chrom2	1909	L_var_06656	35882175	chr3	3524
PL04997	28371403	chrom2	1910	L_var_06657	35903690	chr3	3525
PL05993	28464905	chrom2	1911	L_var_06664	35990276	chr3	3526
PL06061	28487468	chrom2	1912	L_var_06641	35449455	chr3	3518
PL06583	28576275	chrom2	1913	L_var_06638	35389963	chr3	3517
PL06564	28658317	chrom2	1914	L_var_06671	36116410	chr3	3527
PL05004	28672614	chrom2	1915	L_var_06673	36147978	chr3	3528
PL07166	28816365	chrom2	1916	L_var_06632	35168127	chr3	3516
PL07481	28931379	chrom2	1917	L_var_06631	35106046	chr3	3515
PL06307	28954200	chrom2	1918	L_var_06629	35085738	chr3	3514
PL05403	29072490	chrom2	1919	L_var_06619	34726032	chr3	3510
PL07055	29073425	chrom2	1920	L_var_06620	34728943	chr3	3511
PL04967	29098613	chrom2	1921	L_var_06625	34875256	chr3	3513
PL07263	29101764	chrom2	1922	L_var_06622	34751095	chr3	3512
PL06039	29120966	chrom2	1923	L_var_06616	34597472	chr3	3509
PL07274	29213093	chrom2	1924	L_var_06615	34514243	chr3	3508
PL06474	29677815	chrom2	1925	L_var_06578	32610017	chr3	3485
PL06044	29718293	chrom2	1926	L_var_06577	32597781	chr3	3484
PL05708	29757536	chrom2	1927	L_var_06612	34043496	chr3	3507
PL05678	29845788	chrom2	1929	L_var_06611	34011820	chr3	3506
PL07062	29872871	chrom2	1930	L_var_06608	33904124	chr3	3505
PL06184	29884784	chrom2	1931	L_var_06569	32468687	chr3	3480
PL06108	29941751	chrom2	1932	L_var_06570	32530548	chr3	3481
PL05862	29980930	chrom2	1933	L_var_06573	32550128	chr3	3482
PL07674	30011206	chrom2	1934	L_var_06576	32581893	chr3	3483
PL07006	30160571	chrom2	1935	L_var_06582	33015559	chr3	3486
PL07414	30228476	chrom2	1936	L_var_06583	33083199	chr3	3487
PL06802	30295388	chrom2	1937	L_var_06584	33121374	chr3	3488
PL07212	30333214	chrom2	1938	L_var_06586	33186269	chr3	3489
PL05380	30514436	chrom2	1940	L_var_06587	33194424	chr3	3490
PL06183	30543420	chrom2	1941	L_var_06590	33268492	chr3	3492
PL07697	30555002	chrom2	1942	L_var_06588	33218562	chr3	3491
PL05324	30596115	chrom2	1943	L_var_06592	33307374	chr3	3493
PL06624	30622120	chrom2	1944	L_var_06593	33319659	chr3	3494
PL06213	30657354	chrom2	1945	L_var_06594	33378350	chr3	3495
PL04795	30705919	chrom2	1946	L_var_06596	33443063	chr3	3496
PL04819	30749201	chrom2	1947	L_var_06597	33486014	chr3	3497
PL06692	30788849	chrom2	1949	L_var_06599	33557271	chr3	3498
PL06878	30869770	chrom2	1951	L_var_06112	16741953	chr3	3168
PL06450	31034815	chrom2	1952	L_var_06113	16841947	chr3	3169
PL07448	31151683	chrom2	1953	L_var_06115	17009974	chr3	3170
PL05515	31170987	chrom2	1954	L_var_06116	17048536	chr3	3171
PL05209	31309648	chrom2	1955	L_var_06117	17092071	chr3	3172
PL07152	31316902	chrom2	1956	L_var_06118	17099985	chr3	3173
PL07724	31386632	chrom2	1957	L_var_06119	17211369	chr3	3174
PL04981	31423098	chrom2	1958	L_var_06120	17221667	chr3	3175
PL05378	31637379	chrom2	1960	L_var_06122	17369771	chr3	3176
PL06365	31799742	chrom2	1961	L_var_06124	17599040	chr3	3177
PL07618	31878616	chrom2	1962	L_var_05738	2842929	chr3	2933
PL06209	31933208	chrom2	1963	L_var_06126	17716281	chr3	3178
PL06366	31947353	chrom2	1964	L_var_06127	17756467	chr3	3179
PL07219	31994379	chrom2	1965	L_var_06130	17860733	chr3	3180
PL05699	32042292	chrom2	1966	L_var_06132	17911215	chr3	3182
PL07416	32044832	chrom2	1967	L_var_06131	17888790	chr3	3181
PL05394	32054367	chrom2	1968	L_var_06133	17925673	chr3	3183
PL05597	32115692	chrom2	1969	L_var_06134	17968285	chr3	3184
PL07683	32124953	chrom2	1970	L_var_06135	17979382	chr3	3185
PL06643	32400127	chrom2	1971	L_var_06139	18196116	chr3	3186
PL05299	32449258	chrom2	1972	L_var_06140	18229515	chr3	3187
PL05089	32467081	chrom2	1973	L_var_06143	18284175	chr3	3188
PL05751	32468385	chrom2	1974	L_var_06144	18284421	chr3	3189
PL06847	32620732	chrom2	1975	L_var_06286	22916078	chr3	3290
PL05131	32643494	chrom2	1976	L_var_06285	22893231	chr3	3289
PL05397	32682547	chrom2	1977	L_var_06284	22852642	chr3	3288
PL06986	32686934	chrom2	1978	L_var_06282	22832770	chr3	3287
PL05910	32823434	chrom2	1979	L_var_06279	22651165	chr3	3286
PL06871	32886445	chrom2	1980	L_var_06278	22582441	chr3	3285
PL05545	32888906	chrom2	1981	L_var_06277	22566792	chr3	3284
PL06844	32917866	chrom2	1982	L_var_06276	22513798	chr3	3283
PL05893	32937265	chrom2	1983	L_var_06275	22496397	chr3	3282
PL04788	32949673	chrom2	1984	L_var_06274	22469052	chr3	3281
PL05230	32964099	chrom2	1985	L_var_06273	22468825	chr3	3280
PL05578	33062698	chrom2	1986	L_var_07253	55698715	chr3	3880
PL06409	33109058	chrom2	1987	L_var_06272	22433373	chr3	3279
PL07087	33193102	chrom2	1988	L_var_06265	22221174	chr3	3277
PL05733	33239943	chrom2	1989	L_var_06470	28997768	chr3	3409
PL05512	33303567	chrom2	1990	L_var_06471	29073924	chr3	3410
PL05983	33328000	chrom2	1991	L_var_06437	27554599	chr3	3392
PL07797	33402165	chrom2	1992	L_var_06217	20731443	chr3	3242
PL05669	33427951	chrom2	1993	L_var_05846	6848605	chr3	3001
PL04825	33450165	chrom2	1994	L_var_05845	6819740	chr3	3000
PL05388	33459271	chrom2	1995	L_var_05844	6803529	chr3	2999
PL05654	33485430	chrom2	1996	L_var_06436	27502373	chr3	3391
PL06144	33493065	chrom2	1997	L_var_06435	27493775	chr3	3390
PL05785	33506990	chrom2	1998	L_var_06434	27458899	chr3	3389
PL05342	33532742	chrom2	1999	L_var_06431	27451600	chr3	3388
PL07142	33567833	chrom2	2000	L_var_06430	27398012	chr3	3387
PL07012	33615222	chrom2	2001	L_var_06877	43099015	chr3	3656
PL06279	33653632	chrom2	2002	L_var_06876	43060135	chr3	3655
PL05039	33666336	chrom2	2003	L_var_06874	43030926	chr3	3654
PL05465	33710530	chrom2	2004	L_var_06864	42777613	chr3	3647
PL07278	33764304	chrom2	2005	L_var_06865	42797157	chr3	3648
PL07065	33770991	chrom2	2006	L_var_06867	42818580	chr3	3649
PL07565	33808124	chrom2	2007	L_var_06870	42862722	chr3	3651
PL07755	33808471	chrom2	2008	L_var_06868	42852598	chr3	3650
PL07396	33828011	chrom2	2009	L_var_06871	42885515	chr3	3652
PL06853	33832786	chrom2	2010	L_var_06872	42925497	chr3	3653
PL06737	33981937	chrom2	2011	L_var_06863	42696785	chr3	3646
PL07801	34020529	chrom2	2012	L_var_06862	42696072	chr3	3645
PL07048	34071226	chrom2	2013	L_var_06861	42640175	chr3	3644
PL06271	34162755	chrom2	2014	L_var_06036	14176756	chr3	3116
PL04988	34208335	chrom2	2015	L_var_06037	14219659	chr3	3117
PL04864	34210887	chrom2	2016	L_var_06038	14224942	chr3	3118
PL05127	34312902	chrom2	2018	L_var_06039	14324386	chr3	3119
PL05255	34367470	chrom2	2019	L_var_06041	14355591	chr3	3120
PL06603	34367551	chrom2	2020	L_var_06042	14361027	chr3	3121
PL05471	34385673	chrom2	2021	L_var_06043	14396559	chr3	3122
PL07542	34439563	chrom2	2022	L_var_06045	14456894	chr3	3123
PL07021	34439591	chrom2	2023	L_var_06046	14476942	chr3	3124
PL07609	34519315	chrom2	2024	L_var_05805	5056427	chr3	2975
PL07049	34528253	chrom2	2025	L_var_06107	16533303	chr3	3163
PL05913	34572662	chrom2	2026	L_var_05804	5021643	chr3	2974
PL05041	34595458	chrom2	2027	L_var_05803	4979788	chr3	2973
PL06371	34626012	chrom2	2028	L_var_05802	4948433	chr3	2972
PL04868	34670981	chrom2	2029	L_var_05799	4910087	chr3	2971
PL05550	34690808	chrom2	2030	L_var_05797	4858377	chr3	2970
PL06540	34790141	chrom2	2031	L_var_05796	4794405	chr3	2969
PL04914	34878523	chrom2	2032	L_var_05794	4706629	chr3	2968
PL06074	35014136	chrom2	2033	L_var_05793	4687666	chr3	2967
PL06808	35281015	chrom2	2035	L_var_06051	14613748	chr3	3128
PL05750	35302640	chrom2	2036	L_var_06234	21339253	chr3	3256
PL07223	35365939	chrom2	2037	L_var_06504	30070728	chr3	3432
PL07521	35389461	chrom2	2038	L_var_06252	22005808	chr3	3272
PL07769	35461787	chrom2	2039	L_var_06251	21959915	chr3	3271
PL07575	35518445	chrom2	2040	L_var_06250	21876037	chr3	3270
PL06006	35536223	chrom2	2041	L_var_06249	21860998	chr3	3269
PL07122	35555929	chrom2	2042	L_var_06248	21807088	chr3	3268
PL07624	35628923	chrom2	2043	L_var_06216	20637785	chr3	3241
PL06995	35705943	chrom2	2045	L_var_05843	6729501	chr3	2998
PL05888	35724255	chrom2	2046	L_var_07162	52955285	chr3	3820
PL07158	35761294	chrom2	2047	L_var_07161	52925759	chr3	3819
PL04851	35769927	chrom2	2048	L_var_07163	52971110	chr3	3821
PL07086	35778933	chrom2	2049	L_var_07164	52985661	chr3	3822
PL06011	35809750	chrom2	2050	L_var_07166	53012786	chr3	3823
PL04866	35869953	chrom2	2051	L_var_07167	53054074	chr3	3824
PL05692	35903053	chrom2	2052	L_var_07168	53118936	chr3	3825
PL07447	36004743	chrom2	2053	L_var_07169	53188993	chr3	3826
PL05666	36046927	chrom2	2054	L_var_07170	53202901	chr3	3827
PL05334	36130180	chrom2	2055	L_var_07171	53275085	chr3	3828
PL05227	36207166	chrom2	2056	L_var_07174	53359319	chr3	3829
PL07036	36232605	chrom2	2057	L_var_07175	53431517	chr3	3830
PL07548	36569498	chrom2	2058	L_var_07177	53680186	chr3	3832
PL07732	36569536	chrom2	2059	L_var_07176	53676329	chr3	3831
