s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
PL07461	48571018	chrom2	2228	LOC583868	24162683	scaffold_6	553
PL06597	48585186	chrom2	2229	LOC583887	24150404	scaffold_6	552
PL07244	48642847	chrom2	2232	LOC115918267	24128529	scaffold_6	551
PL07192	48686667	chrom2	2233	LOC115918285	24087353	scaffold_6	550
PL06207	48844778	chrom2	2239	LOC115918286	23970747	scaffold_6	549
PL05979	48910790	chrom2	2240	LOC100891008	23924450	scaffold_6	548
PL07207	48967720	chrom2	2241	LOC100892419	23908791	scaffold_6	547
PL05355	48989614	chrom2	2242	LOC757223	23891625	scaffold_6	546
PL05606	49020877	chrom2	2243	LOC115919212	23869966	scaffold_6	545
PL05799	49076599	chrom2	2245	LOC115919183	23833370	scaffold_6	544
PL05594	49129190	chrom2	2246	LOC586640	23811822	scaffold_6	543
PL07173	49162725	chrom2	2247	LOC105438994	23764913	scaffold_6	542
PL06153	49533317	chrom2	2252	LOC115929854	23454168	scaffold_6	541
PL07156	49544535	chrom2	2253	LOC590530	23407420	scaffold_6	540
PL06398	49591879	chrom2	2254	LOC755564	23374815	scaffold_6	539
PL06533	49591914	chrom2	2255	LOC577033	23369580	scaffold_6	538
PL07794	49686334	chrom2	2256	LOC115918288	23320977	scaffold_6	536
PL05454	49825237	chrom2	2261	LOC115919370	23233004	scaffold_6	535
PL05452	49831445	chrom2	2262	LOC579051	21735940	scaffold_6	509
PL06432	49876451	chrom2	2263	LOC753105	21707876	scaffold_6	508
PL05357	49881146	chrom2	2264	LOC100890026	21695082	scaffold_6	507
PL05825	49920236	chrom2	2265	LOC575871	21681613	scaffold_6	506
PL05658	49950576	chrom2	2266	LOC576498	21670907	scaffold_6	505
PL05509	49973630	chrom2	2267	LOC576426	21639340	scaffold_6	504
PL05344	50032791	chrom2	2268	LOC576361	21590859	scaffold_6	503
PL07536	50085711	chrom2	2269	LOC578457	21534880	scaffold_6	502
PL06454	50148192	chrom2	2270	LOC576286	21518349	scaffold_6	501
PL05774	50163143	chrom2	2271	LOC576218	21517953	scaffold_6	500
PL05912	50261709	chrom2	2272	LOC105440286	21463502	scaffold_6	499
PL07438	50295591	chrom2	2273	LOC764878	21452509	scaffold_6	498
PL06338	50311023	chrom2	2274	LOC592912	21446807	scaffold_6	497
PL07072	50314264	chrom2	2275	LOC577370	21277990	scaffold_6	494
PL07421	50428715	chrom2	2276	LOC100890521	21240608	scaffold_6	493
PL05525	50521533	chrom2	2277	LOC590931	40982554	scaffold_6	841
PL05861	50557019	chrom2	2278	LOC591657	41017547	scaffold_6	842
PL05619	50564571	chrom2	2279	LOC753840	41023254	scaffold_6	843
PL05580	50590127	chrom2	2280	LOC591530	41047763	scaffold_6	844
PL06012	50592917	chrom2	2281	LOC591552	41049906	scaffold_6	845
PL06964	50606694	chrom2	2282	LOC591569	41070395	scaffold_6	846
PL05992	50676660	chrom2	2283	LOC100893701	41087364	scaffold_6	847
PL07736	50704122	chrom2	2284	LOC100893757	41121992	scaffold_6	848
PL06531	50732065	chrom2	2285	LOC588637	41149367	scaffold_6	849
PL07028	50738918	chrom2	2286	LOC579367	41152200	scaffold_6	850
PL07290	50809748	chrom2	2287	LOC100893574	41204939	scaffold_6	851
PL04808	50812510	chrom2	2288	LOC590617	41256343	scaffold_6	852
PL05105	50890310	chrom2	2290	LOC100893484	41303579	scaffold_6	853
PL05764	50900909	chrom2	2291	LOC100893415	41307376	scaffold_6	854
PL05999	50942988	chrom2	2292	LOC105441079	41351887	scaffold_6	855
PL07463	51012449	chrom2	2293	LOC592753	41404982	scaffold_6	856
PL06473	51077601	chrom2	2294	LOC579073	41428374	scaffold_6	857
PL05969	51139630	chrom2	2295	LOC577869	41498276	scaffold_6	858
PL05842	51173525	chrom2	2296	LOC754831	18580706	scaffold_6	436
PL05691	51239996	chrom2	2297	LOC576276	18461921	scaffold_6	435
PL06505	51325475	chrom2	2298	LOC594620	18408768	scaffold_6	434
PL06123	51330344	chrom2	2299	LOC578806	18391679	scaffold_6	433
PL06148	51455015	chrom2	2300	sia7	18341909	scaffold_6	432
PL07165	51461622	chrom2	2301	LOC100891338	18312625	scaffold_6	431
PL04935	51490080	chrom2	2302	LOC100891418	18307840	scaffold_6	430
PL04805	51506951	chrom2	2303	LOC583649	18294004	scaffold_6	429
PL06428	51512441	chrom2	2304	rab11	18291883	scaffold_6	428
PL05494	51620340	chrom2	2305	LOC591084	18264650	scaffold_6	427
PL06874	51723228	chrom2	2306	LOC582310	18192872	scaffold_6	426
PL04964	51789024	chrom2	2307	LOC582410	18139442	scaffold_6	425
PL07286	51899996	chrom2	2308	LOC586102	18022894	scaffold_6	424
PL05855	51941105	chrom2	2309	LOC100891808	17999486	scaffold_6	423
PL06821	52128170	chrom2	2310	LOC582639	17801879	scaffold_6	422
PL05716	52166319	chrom2	2311	LOC582289	17762006	scaffold_6	421
PL07004	52176201	chrom2	2312	LOC582326	17759222	scaffold_6	420
PL06735	52235135	chrom2	2313	LOC582361	17717819	scaffold_6	419
PL06537	52262728	chrom2	2314	LOC582397	17704594	scaffold_6	418
PL07788	52267721	chrom2	2315	LOC100889128	17700434	scaffold_6	417
PL05328	52274489	chrom2	2316	LOC105445109	17678340	scaffold_6	416
PL06939	52405088	chrom2	2317	LOC105445105	17631331	scaffold_6	415
PL05856	52423602	chrom2	2318	LOC100888971	17610809	scaffold_6	414
PL05022	52449672	chrom2	2319	LOC577795	17585716	scaffold_6	413
PL06093	52453411	chrom2	2320	LOC577934	17581041	scaffold_6	412
PL05021	52638270	chrom2	2321	LOC578005	17502570	scaffold_6	411
PL05539	52787586	chrom2	2322	LOC594826	17363647	scaffold_6	409
PL06121	52938677	chrom2	2323	LOC753114	7167523	scaffold_6	169
PL06491	52940806	chrom2	2324	LOC579774	7173020	scaffold_6	170
PL07311	52959781	chrom2	2325	LOC579946	7184435	scaffold_6	171
PL07681	53015528	chrom2	2326	LOC580006	7227356	scaffold_6	172
PL07590	53057085	chrom2	2327	LOC579307	7292415	scaffold_6	174
PL05973	53101976	chrom2	2328	LOC373234	7361343	scaffold_6	175
PL06895	53354025	chrom2	2329	LOC753202	7495473	scaffold_6	176
PL06389	53410135	chrom2	2330	gnaq	7533659	scaffold_6	177
PL06198	53488474	chrom2	2331	LOC583818	7614865	scaffold_6	178
PL04890	53492713	chrom2	2332	LOC754309	7622248	scaffold_6	179
PL07768	53520197	chrom2	2333	LOC580777	7653371	scaffold_6	180
PL05054	53565029	chrom2	2334	LOC753607	7673560	scaffold_6	181
PL05433	53618453	chrom2	2335	LOC100893485	7680985	scaffold_6	182
PL06356	53664088	chrom2	2336	LOC763180	7750406	scaffold_6	184
PL07415	53673525	chrom2	2337	LOC586315	7749686	scaffold_6	183
PL07443	53733510	chrom2	2338	LOC576137	7900695	scaffold_6	186
PL07233	53770600	chrom2	2339	LOC575597	7924182	scaffold_6	187
PL06990	53783571	chrom2	2340	LOC585829	8122923	scaffold_6	191
PL06951	53859226	chrom2	2341	LOC589176	8203475	scaffold_6	192
PL07337	53864637	chrom2	2342	LOC590896	8207685	scaffold_6	193
PL05246	53893209	chrom2	2343	LOC590877	8009012	scaffold_6	188
PL05724	53921939	chrom2	2344	LOC590831	8052480	scaffold_6	189
PL06076	53985028	chrom2	2345	LOC115919332	8112371	scaffold_6	190
PL06019	54081158	chrom2	2346	LOC575560	8370925	scaffold_6	194
PL07519	54090965	chrom2	2347	LOC578201	8424909	scaffold_6	195
PL05135	54168570	chrom2	2348	LOC578352	8459338	scaffold_6	196
PL04816	54201365	chrom2	2349	LOC578214	8506894	scaffold_6	197
PL06633	54278826	chrom2	2351	LOC105439087	8538442	scaffold_6	198
PL06665	54391397	chrom2	2352	LOC578083	8562427	scaffold_6	199
PL06611	54393093	chrom2	2353	LOC100888259	8652161	scaffold_6	200
PL05392	54420030	chrom2	2354	LOC580187	8677650	scaffold_6	201
PL06998	54627951	chrom2	2357	LOC594652	8789256	scaffold_6	202
PL07677	54663896	chrom2	2358	LOC373388	8802536	scaffold_6	203
PL05546	54666163	chrom2	2359	LOC580429	8803793	scaffold_6	204
PL05143	54692124	chrom2	2360	LOC580066	8823575	scaffold_6	205
PL07132	54711826	chrom2	2361	LOC580004	8838796	scaffold_6	206
PL05309	54721813	chrom2	2362	LOC579944	8848420	scaffold_6	207
PL06562	54768152	chrom2	2363	LOC579831	8908637	scaffold_6	209
PL07243	54780542	chrom2	2364	LOC579890	8906086	scaffold_6	208
PL07824	54835655	chrom2	2365	LOC579773	8953488	scaffold_6	210
PL06376	54836109	chrom2	2366	LOC576910	8953493	scaffold_6	211
PL07373	55026106	chrom2	2367	LOC591182	9086149	scaffold_6	212
PL07331	55040906	chrom2	2368	LOC594770	9143946	scaffold_6	214
PL07237	55191136	chrom2	2369	LOC574707	9201388	scaffold_6	215
PL06908	55218372	chrom2	2370	LOC105437565	9225193	scaffold_6	217
PL04854	55243460	chrom2	2371	LOC574908	9254410	scaffold_6	218
PL07759	55260512	chrom2	2372	LOC574974	9295289	scaffold_6	219
PL06553	55332095	chrom2	2373	LOC588679	9305414	scaffold_6	220
PL07511	55390311	chrom2	2374	LOC584793	9335570	scaffold_6	221
PL07160	55407631	chrom2	2375	LOC579715	9396531	scaffold_6	222
PL06865	55456057	chrom2	2376	LOC579956	9452035	scaffold_6	223
PL05069	55488941	chrom2	2377	LOC580016	9496193	scaffold_6	224
PL06448	55523866	chrom2	2378	LOC592628	9504162	scaffold_6	225
PL07191	55545776	chrom2	2379	LOC756504	9530805	scaffold_6	226
PL07023	55554339	chrom2	2380	LOC592590	9531918	scaffold_6	227
PL07699	55611554	chrom2	2381	LOC756540	9561067	scaffold_6	228
PL06832	55653940	chrom2	2382	LOC580380	9574601	scaffold_6	229
PL05205	55701776	chrom2	2383	LOC580562	9580327	scaffold_6	230
PL06766	55712984	chrom2	2384	LOC105441013	9730495	scaffold_6	231
PL06881	55994782	chrom2	2385	LOC582354	9788763	scaffold_6	232
PL05704	56035281	chrom2	2386	LOC586095	9793769	scaffold_6	233
PL06090	56080816	chrom2	2387	LOC587818	9840532	scaffold_6	234
PL07374	56083360	chrom2	2388	LOC588858	9840849	scaffold_6	235
PL05160	56126247	chrom2	2389	LOC574572	9893005	scaffold_6	236
PL06512	56132180	chrom2	2390	LOC586939	9898124	scaffold_6	237
PL07256	56166618	chrom2	2391	LOC756624	9943761	scaffold_6	238
PL07037	56369388	chrom2	2392	LOC582724	10097941	scaffold_6	239
PL06313	56383407	chrom2	2393	LOC100889919	10101153	scaffold_6	240
PL07280	56411459	chrom2	2394	LOC576433	10130070	scaffold_6	241
PL06072	56460427	chrom2	2395	LOC582008	10170323	scaffold_6	242
PL07202	56576980	chrom2	2396	LOC581903	10309174	scaffold_6	243
PL07718	56762139	chrom2	2397	LOC581813	10420247	scaffold_6	244
PL05453	56778906	chrom2	2398	LOC576238	10435557	scaffold_6	245
PL05300	56784118	chrom2	2399	LOC576167	10443276	scaffold_6	246
PL07493	56822240	chrom2	2400	LOC577108	10500064	scaffold_6	247
PL06347	56901937	chrom2	2401	LOC577170	10552973	scaffold_6	248
PL05077	56946006	chrom2	2402	LOC105446492	10595339	scaffold_6	249
PL04794	56955126	chrom2	2403	LOC577357	10603158	scaffold_6	250
PL07418	56988895	chrom2	2404	LOC764571	10653803	scaffold_6	251
PL04792	57001707	chrom2	2405	LOC579123	10653982	scaffold_6	252
PL05376	57071859	chrom2	2406	LOC575808	10697028	scaffold_6	253
PL06172	57072128	chrom2	2407	LOC577613	10697275	scaffold_6	254
PL07462	57105782	chrom2	2408	LOC100891357	10758846	scaffold_6	255
PL05627	57190359	chrom2	2409	LOC590623	10806106	scaffold_6	257
PL05885	57195142	chrom2	2410	LOC577732	10800847	scaffold_6	256
PL05877	57249343	chrom2	2411	LOC100891631	10837307	scaffold_6	258
PL05752	57343315	chrom2	2412	LOC582715	10899032	scaffold_6	259
PL05457	57374570	chrom2	2413	LOC579674	10906698	scaffold_6	260
PL06513	57456798	chrom2	2414	LOC594510	10967518	scaffold_6	261
PL07235	57530027	chrom2	2415	LOC754105	11108992	scaffold_6	263
PL05810	57532656	chrom2	2416	LOC582184	11106111	scaffold_6	262
PL07750	57609681	chrom2	2417	LOC584408	11165097	scaffold_6	264
PL06648	57760730	chrom2	2418	LOC581185	11381153	scaffold_6	267
PL06712	57772914	chrom2	2419	LOC592098	11385468	scaffold_6	268
PL05136	57808906	chrom2	2420	LOC753921	11405223	scaffold_6	270
PL05997	57809365	chrom2	2421	LOC753939	11404386	scaffold_6	269
PL06328	57840882	chrom2	2422	LOC575693	11426446	scaffold_6	271
PL05399	57842430	chrom2	2423	LOC752443	11428438	scaffold_6	272
PL05990	57880848	chrom2	2424	LOC100893976	11451700	scaffold_6	273
PL07494	57925264	chrom2	2425	LOC575960	11469929	scaffold_6	274
PL07343	57925271	chrom2	2426	LOC753895	11477167	scaffold_6	275
PL05901	58045829	chrom2	2427	GATAc	11556165	scaffold_6	276
PL07248	58083045	chrom2	2428	LOC587059	11621735	scaffold_6	278
PL07589	58083488	chrom2	2429	LOC576089	11621734	scaffold_6	277
PL06354	58122310	chrom2	2430	LOC592405	11641444	scaffold_6	280
PL05017	58125640	chrom2	2431	LOC592424	11641424	scaffold_6	279
PL06374	58143200	chrom2	2432	LOC585193	11665170	scaffold_6	281
PL05000	58240169	chrom2	2433	LOC100887866	11728410	scaffold_6	282
PL07602	58286555	chrom2	2434	LOC764148	11735534	scaffold_6	283
PL06921	58356531	chrom2	2435	LOC593404	11801592	scaffold_6	284
PL05741	58359249	chrom2	2436	LOC100887887	11805707	scaffold_6	285
PL05007	58386020	chrom2	2437	LOC765066	11828909	scaffold_6	286
PL07066	58408185	chrom2	2438	LOC754534	11833535	scaffold_6	287
PL04784	58489463	chrom2	2439	LOC757105	12504203	scaffold_6	293
PL07061	58514011	chrom2	2440	LOC578218	12539322	scaffold_6	295
PL05147	58559435	chrom2	2441	LOC115919501	12000291	scaffold_6	290
PL05381	58564675	chrom2	2442	LOC100893245	12600654	scaffold_6	296
PL07523	58659658	chrom2	2443	LOC115918265	12691448	scaffold_6	298
PL05853	58772175	chrom2	2444	LOC575761	12804903	scaffold_6	299
PL05965	58784948	chrom2	2445	LOC115919330	12211157	scaffold_6	291
PL05103	58787249	chrom2	2446	LOC115918165	12211426	scaffold_6	292
PL07215	58976103	chrom2	2447	LOC575352	12981424	scaffold_6	300
PL06272	59025380	chrom2	2448	LOC105440131	12999533	scaffold_6	301
PL05864	59057280	chrom2	2449	LOC757294	13085622	scaffold_6	302
PL06762	59144594	chrom2	2450	LOC575627	13148137	scaffold_6	303
PL07705	59165965	chrom2	2451	LOC100888382	13155864	scaffold_6	304
PL04992	59195436	chrom2	2452	LOC100888526	13190935	scaffold_6	305
PL05023	59246398	chrom2	2453	LOC580554	5613227	scaffold_6	132
PL06013	59266195	chrom2	2454	LOC580435	5607240	scaffold_6	131
PL07221	59377983	chrom2	2455	LOC105441928	5588236	scaffold_6	130
PL06892	59381367	chrom2	2456	LOC752864	5580157	scaffold_6	129
PL06823	59423256	chrom2	2457	LOC575126	5545984	scaffold_6	128
PL06326	59428738	chrom2	2458	LOC752896	5538748	scaffold_6	127
PL05028	59453645	chrom2	2459	LOC580191	5513448	scaffold_6	126
PL05931	59457794	chrom2	2460	LOC588393	56423222	scaffold_6	1131
PL06147	59528207	chrom2	2461	LOC582208	56458659	scaffold_6	1132
PL05889	59625815	chrom2	2462	LOC582121	56488762	scaffold_6	1133
PL05929	59637954	chrom2	2463	LOC582039	56512480	scaffold_6	1134
PL06339	59675609	chrom2	2464	LOC581388	28099188	scaffold_6	625
PL07230	59754223	chrom2	2465	LOC755122	28022033	scaffold_6	624
PL07281	59848816	chrom2	2466	LOC576399	27580240	scaffold_6	618
PL05595	59850177	chrom2	2467	LOC576460	27578404	scaffold_6	617
PL06843	59877103	chrom2	2468	LOC576686	27531096	scaffold_6	616
PL06636	59889521	chrom2	2469	LOC576756	27526577	scaffold_6	615
PL07183	59906809	chrom2	2470	LOC100891732	27505290	scaffold_6	614
PL05223	59907823	chrom2	2471	LOC576889	27504363	scaffold_6	613
PL06529	59944615	chrom2	2472	LOC763207	27486713	scaffold_6	612
PL04807	59977252	chrom2	2473	LOC581909	27451746	scaffold_6	611
PL06038	59999973	chrom2	2474	cdk4	27446870	scaffold_6	610
PL05014	60054215	chrom2	2475	LOC753251	27404863	scaffold_6	608
PL06429	60054268	chrom2	2476	LOC100893391	27404920	scaffold_6	609
PL06331	60091220	chrom2	2477	LOC575093	27369278	scaffold_6	607
PL07729	60141632	chrom2	2478	LOC575027	27330205	scaffold_6	606
PL06320	60199547	chrom2	2479	LOC100892166	27289005	scaffold_6	605
PL06306	60247439	chrom2	2480	LOC581820	27149356	scaffold_6	604
PL05670	60354943	chrom2	2481	LOC580994	27111932	scaffold_6	603
PL07137	60382886	chrom2	2482	LOC105447386	27087328	scaffold_6	602
PL06604	60425438	chrom2	2483	LOC581118	27084946	scaffold_6	601
PL04921	60471233	chrom2	2484	LOC585016	27023470	scaffold_6	600
PL06055	60484172	chrom2	2485	LOC115929862	27014500	scaffold_6	599
PL07658	60600673	chrom2	2486	LOC755050	26874884	scaffold_6	596
PL07787	60604932	chrom2	2487	LOC100892626	26861886	scaffold_6	595
PL05058	60640215	chrom2	2488	LOC583107	26843224	scaffold_6	594
PL05645	60776608	chrom2	2489	LOC583129	26697770	scaffold_6	593
PL07492	60788179	chrom2	2490	LOC100893592	26689319	scaffold_6	592
PL06390	60880691	chrom2	2493	LOC115918306	26256896	scaffold_6	574
PL06979	60919706	chrom2	2495	LOC587674	26289076	scaffold_6	575
PL05011	60957101	chrom2	2496	LOC585756	26348165	scaffold_6	576
PL06944	60998306	chrom2	2497	LOC755972	26388950	scaffold_6	577
PL07642	61064580	chrom2	2498	LOC588089	26428457	scaffold_6	578
PL05624	61064884	chrom2	2499	LOC100890452	26428697	scaffold_6	579
PL05181	61125520	chrom2	2500	LOC588054	26465904	scaffold_6	580
PL06612	61125751	chrom2	2501	LOC100888817	26466112	scaffold_6	581
PL07508	61221015	chrom2	2503	LOC589588	26511479	scaffold_6	582
PL06697	61240835	chrom2	2504	LOC589611	26535720	scaffold_6	583
PL04897	61266536	chrom2	2505	LOC583676	26546656	scaffold_6	584
PL05981	61266643	chrom2	2506	LOC583717	26546705	scaffold_6	585
PL04865	61284330	chrom2	2507	LOC105443717	26571294	scaffold_6	586
PL05808	61288244	chrom2	2508	LOC579871	26574881	scaffold_6	587
PL05986	61324474	chrom2	2509	LOC577039	26605436	scaffold_6	588
PL06131	61339911	chrom2	2510	LOC580124	26624905	scaffold_6	589
PL06600	61366900	chrom2	2511	LOC100891474	26649109	scaffold_6	590
PL06412	61367046	chrom2	2512	LOC100891632	26649202	scaffold_6	591
PL06324	61408584	chrom2	2513	LOC576715	52170958	scaffold_6	1044
PL05100	61441186	chrom2	2514	LOC100891958	52146933	scaffold_6	1042
PL05003	61446553	chrom2	2515	LOC576650	52151443	scaffold_6	1043
PL07018	61469655	chrom2	2516	LOC580083	52135834	scaffold_6	1041
PL06621	61505317	chrom2	2517	LOC591807	52098962	scaffold_6	1040
PL06281	61681224	chrom2	2518	LOC100890877	51988269	scaffold_6	1039
PL05015	61714828	chrom2	2519	LOC581330	51906739	scaffold_6	1037
PL05715	61764999	chrom2	2520	LOC581215	51926713	scaffold_6	1038
PL06179	61776794	chrom2	2521	LOC105446823	51873911	scaffold_6	1036
PL07528	61806387	chrom2	2523	LOC373288	51782676	scaffold_6	1035
PL06216	61921954	chrom2	2524	LOC100889889	51719207	scaffold_6	1034
PL06605	61937487	chrom2	2525	LOC582526	33771756	scaffold_6	715
PL07821	61957185	chrom2	2526	LOC582493	33746350	scaffold_6	714
PL06720	61962382	chrom2	2527	LOC579180	33900759	scaffold_6	718
PL05976	62015707	chrom2	2528	LOC579306	34643017	scaffold_6	727
PL06700	62030619	chrom2	2529	LOC115919153	34616006	scaffold_6	726
PL06174	62068871	chrom2	2530	rab8	33986843	scaffold_6	719
PL05618	62110953	chrom2	2531	LOC585499	34047643	scaffold_6	720
PL07479	62191548	chrom2	2532	LOC100888145	3530792	scaffold_6	79
PL06819	62231536	chrom2	2533	LOC763365	3496312	scaffold_6	78
PL05693	62292758	chrom2	2534	LOC100888217	3387803	scaffold_6	77
PL05849	62300163	chrom2	2535	LOC754820	3382049	scaffold_6	76
PL07056	62369742	chrom2	2536	hh	3341494	scaffold_6	75
PL04942	62427144	chrom2	2537	LOC586198	3292907	scaffold_6	74
PL07783	62454648	chrom2	2538	LOC586173	3264287	scaffold_6	73
PL07146	62517042	chrom2	2539	LOC588450	42714486	scaffold_6	896
PL05679	62577663	chrom2	2540	LOC581958	42761714	scaffold_6	897
PL05037	62700382	chrom2	2541	LOC115929898	42645992	scaffold_6	892
PL06265	62755367	chrom2	2542	LOC115918270	33479701	scaffold_6	710
PL06419	62901422	chrom2	2545	LOC115918297	33576370	scaffold_6	711
PL06442	63007704	chrom2	2547	LOC581815	42694380	scaffold_6	894
PL07437	63007771	chrom2	2548	LOC581761	42694360	scaffold_6	893
PL07115	63127384	chrom2	2549	LOC752605	42568838	scaffold_6	891
PL04776	63146068	chrom2	2550	LOC583948	42551036	scaffold_6	890
PL06034	63152474	chrom2	2551	LOC582840	42546513	scaffold_6	889
PL05560	63168368	chrom2	2552	LOC591054	42534789	scaffold_6	888
PL06614	63194178	chrom2	2553	LOC591138	42508019	scaffold_6	886
PL07348	63203837	chrom2	2554	LOC591078	42508260	scaffold_6	887
PL06795	63231045	chrom2	2555	LOC100893366	42447341	scaffold_6	885
PL07767	63271312	chrom2	2556	LOC100888588	42429958	scaffold_6	884
PL06864	63275171	chrom2	2557	LOC580806	42425624	scaffold_6	883
PL07601	63401419	chrom2	2558	LOC100888440	42315867	scaffold_6	881
PL06127	63558225	chrom2	2559	LOC592682	42243844	scaffold_6	880
PL05220	63611599	chrom2	2560	LOC587495	42204634	scaffold_6	879
PL05076	63616084	chrom2	2561	LOC582861	42199843	scaffold_6	878
PL05172	63657029	chrom2	2562	LOC753641	42158679	scaffold_6	877
PL06233	63664840	chrom2	2563	LOC587048	42145896	scaffold_6	876
PL07715	63687870	chrom2	2564	LOC585629	42127224	scaffold_6	875
PL05590	63722084	chrom2	2565	LOC755518	42083813	scaffold_6	874
PL07432	63785172	chrom2	2566	LOC589849	42033960	scaffold_6	873
PL04873	63824327	chrom2	2567	LOC100890018	7023110	scaffold_6	161
PL06713	63844991	chrom2	2568	LOC100892995	61231195	scaffold_6	1227
PL05541	63931775	chrom2	2569	LOC115918081	61288777	scaffold_6	1228
PL07717	63949033	chrom2	2570	LOC755636	60782715	scaffold_6	1219
PL05193	63961598	chrom2	2571	LOC588149	60782883	scaffold_6	1220
PL07273	64051796	chrom2	2574	LOC578656	60899470	scaffold_6	1221
PL06771	64085757	chrom2	2575	LOC578599	61526244	scaffold_6	1229
PL07042	64139623	chrom2	2576	LOC115929949	61564063	scaffold_6	1230
PL06308	64170257	chrom2	2577	LOC582949	59411127	scaffold_6	1190
PL06084	64429812	chrom2	2578	LOC585512	34131597	scaffold_6	721
PL06971	64435595	chrom2	2579	LOC590017	34131777	scaffold_6	722
PL07351	64475060	chrom2	2580	LOC586400	34288423	scaffold_6	723
PL05603	64475409	chrom2	2581	LOC105446119	35117420	scaffold_6	728
PL06669	64526770	chrom2	2582	LOC100892600	35631466	scaffold_6	734
PL07353	64560372	chrom2	2583	LOC753915	35576667	scaffold_6	733
