s1g	s1gp	s1chr	s1gi	s2g	s2gp	s2chr	s2gi
LOC575501	34337947	scaffold_2	4292	L_var_04846	64312424	chr2	2485
LOC100894060	34359083	scaffold_2	4293	L_var_04847	64335177	chr2	2486
LOC575450	34372851	scaffold_2	4294	L_var_04848	64348842	chr2	2487
LOC100888055	34494132	scaffold_2	4295	L_var_04850	64467654	chr2	2488
LOC575710	34494386	scaffold_2	4296	L_var_04851	64467845	chr2	2489
LOC586687	34534138	scaffold_2	4297	L_var_04852	64517327	chr2	2491
LOC764650	34534410	scaffold_2	4298	L_var_04853	64517287	chr2	2490
LOC594665	34585447	scaffold_2	4299	L_var_04854	64572170	chr2	2492
LOC583073	34626569	scaffold_2	4300	L_var_04856	64612863	chr2	2493
LOC583048	34627246	scaffold_2	4301	L_var_04857	64616540	chr2	2494
LOC105444538	34644399	scaffold_2	4302	L_var_04858	64626064	chr2	2495
LOC593157	34674813	scaffold_2	4303	L_var_04859	64656518	chr2	2496
LOC105444533	34702359	scaffold_2	4304	L_var_04860	64681268	chr2	2497
LOC574946	34703599	scaffold_2	4305	L_var_04861	64687720	chr2	2498
LOC574874	34743297	scaffold_2	4306	L_var_04862	64704826	chr2	2499
LOC574808	34754076	scaffold_2	4307	L_var_04863	64727167	chr2	2500
LOC574747	34820318	scaffold_2	4308	L_var_04864	64769501	chr2	2501
LOC579154	35034344	scaffold_2	4309	L_var_04867	64914540	chr2	2502
LOC585895	35037765	scaffold_2	4310	L_var_04871	64928906	chr2	2503
LOC586893	35204717	scaffold_2	4312	L_var_04308	48634096	chr2	2212
LOC100893407	35253900	scaffold_2	4313	L_var_04300	48499161	chr2	2208
LOC590448	35284035	scaffold_2	4314	L_var_04301	48524683	chr2	2209
LOC590421	35301707	scaffold_2	4315	L_var_04952	66983494	chr2	2541
LOC100893545	35302606	scaffold_2	4316	L_var_04951	66978912	chr2	2540
LOC593673	35336455	scaffold_2	4317	L_var_04950	66943072	chr2	2539
LOC757261	35336479	scaffold_2	4318	L_var_05248	74418174	chr2	2762
LOC585985	35414582	scaffold_2	4319	L_var_05247	74342832	chr2	2761
LOC586026	35417866	scaffold_2	4320	L_var_05246	74331805	chr2	2760
LOC586069	35438445	scaffold_2	4321	L_var_05245	74313653	chr2	2759
LOC586116	35443927	scaffold_2	4322	L_var_05241	74288728	chr2	2757
LOC588874	35501149	scaffold_2	4323	L_var_05239	74223465	chr2	2756
LOC754512	35532192	scaffold_2	4324	L_var_05238	74176446	chr2	2755
LOC582314	35540946	scaffold_2	4325	L_var_04288	48071346	chr2	2204
LOC754498	35564114	scaffold_2	4326	L_var_04287	48036442	chr2	2203
LOC115926498	35579949	scaffold_2	4327	L_var_04286	48021305	chr2	2202
LOC582183	35730641	scaffold_2	4328	L_var_04284	47886156	chr2	2201
LOC582144	35802774	scaffold_2	4329	L_var_04283	47838922	chr2	2200
LOC592143	35843822	scaffold_2	4330	L_var_04282	47774092	chr2	2199
LOC763307	35876312	scaffold_2	4331	L_var_04280	47742988	chr2	2198
LOC763319	35946362	scaffold_2	4332	L_var_04279	47706243	chr2	2197
LOC594031	35953887	scaffold_2	4333	L_var_04277	47667568	chr2	2196
LOC593425	36002426	scaffold_2	4334	L_var_04276	47611720	chr2	2195
LOC763357	36058861	scaffold_2	4335	L_var_04274	47573867	chr2	2194
LOC584245	36059177	scaffold_2	4336	L_var_04273	47544162	chr2	2193
LOC584224	36122269	scaffold_2	4337	L_var_04272	47504600	chr2	2192
LOC584206	36172362	scaffold_2	4338	L_var_04812	63570724	chr2	2466
LOC583196	36390346	scaffold_2	4339	L_var_04816	63635327	chr2	2467
LOC579636	36479801	scaffold_2	4340	L_var_04817	63734024	chr2	2468
LOC585777	36506260	scaffold_2	4341	L_var_05423	79052870	chr2	2889
LOC585757	36573651	scaffold_2	4342	L_var_05422	79005565	chr2	2888
LOC585740	36588832	scaffold_2	4343	L_var_04956	67107301	chr2	2544
LOC583929	36595511	scaffold_2	4344	L_var_04954	67084048	chr2	2543
LOC115926848	36647248	scaffold_2	4345	L_var_05169	72408781	chr2	2702
LOC100888049	36680632	scaffold_2	4346	L_var_04953	67035185	chr2	2542
LOC591139	36734122	scaffold_2	4347	L_var_04306	48590182	chr2	2210
LOC100894040	36748113	scaffold_2	4348	L_var_04307	48604836	chr2	2211
LOC577303	36805144	scaffold_2	4349	L_var_04957	67125109	chr2	2545
LOC762494	36979592	scaffold_2	4350	L_var_05050	69388379	chr2	2610
LOC589835	36988781	scaffold_2	4351	L_var_05051	69393116	chr2	2611
LOC584347	36994395	scaffold_2	4352	L_var_04590	57224602	chr2	2376
LOC592814	37084180	scaffold_2	4353	L_var_04679	60056410	chr2	2393
LOC578923	37118001	scaffold_2	4354	L_var_04680	60072492	chr2	2394
LOC105438750	37171929	scaffold_2	4355	L_var_04597	57490734	chr2	2377
LOC762415	37350037	scaffold_2	4356	L_var_04683	60193262	chr2	2395
LOC576696	37663403	scaffold_2	4359	L_var_04454	52701702	chr2	2312
LOC576767	37711738	scaffold_2	4360	L_var_04455	52749791	chr2	2313
LOC586216	37711753	scaffold_2	4361	L_var_04457	52834910	chr2	2314
LOC588253	37798097	scaffold_2	4362	L_var_04459	52882319	chr2	2315
LOC577813	37971288	scaffold_2	4363	L_var_04460	53075094	chr2	2316
LOC575532	38148796	scaffold_2	4364	L_var_04464	53200210	chr2	2317
LOC589120	38205386	scaffold_2	4365	L_var_04465	53267635	chr2	2318
LOC589150	38208408	scaffold_2	4366	L_var_04466	53270678	chr2	2319
LOC589172	38242866	scaffold_2	4367	L_var_04467	53322531	chr2	2320
LOC105443680	38282910	scaffold_2	4368	L_var_04475	53519034	chr2	2321
LOC105439988	38315460	scaffold_2	4369	L_var_04477	53546695	chr2	2322
LOC105440969	38649566	scaffold_2	4370	L_var_04480	53627199	chr2	2323
LOC591488	38760919	scaffold_2	4371	L_var_04482	53718652	chr2	2324
LOC587817	38762834	scaffold_2	4372	L_var_04484	53749325	chr2	2325
LOC587839	38816270	scaffold_2	4373	L_var_04485	53780831	chr2	2326
LOC753985	38816466	scaffold_2	4374	L_var_04486	53783756	chr2	2327
LOC764232	38853386	scaffold_2	4375	L_var_04487	53815434	chr2	2328
LOC588031	38887685	scaffold_2	4376	L_var_04489	53832489	chr2	2329
LOC585558	38977092	scaffold_2	4377	L_var_04490	53876788	chr2	2330
LOC594261	38999789	scaffold_2	4378	L_var_04491	53893794	chr2	2331
LOC100888669	38999914	scaffold_2	4379	L_var_04492	53894036	chr2	2332
LOC764767	39014552	scaffold_2	4380	L_var_04493	53916710	chr2	2333
LOC100888546	39022410	scaffold_2	4381	L_var_04494	53922011	chr2	2334
LOC756453	39047917	scaffold_2	4382	L_var_04495	53962727	chr2	2335
LOC583487	39150394	scaffold_2	4383	L_var_04310	48717313	chr2	2213
LOC115926867	39152699	scaffold_2	4384	L_var_04312	48762804	chr2	2214
LOC593670	39187232	scaffold_2	4385	L_var_04313	48805763	chr2	2215
LOC585019	39194958	scaffold_2	4386	L_var_04314	48828459	chr2	2216
LOC585039	39218518	scaffold_2	4387	L_var_04315	48860929	chr2	2217
LOC100891343	39262455	scaffold_2	4388	L_var_04318	48920785	chr2	2218
LOC105443658	39262466	scaffold_2	4389	L_var_04319	48934941	chr2	2219
LOC100888469	39508547	scaffold_2	4390	L_var_04322	48977436	chr2	2221
LOC590446	39520409	scaffold_2	4391	L_var_04323	48999708	chr2	2222
LOC589260	39526544	scaffold_2	4392	L_var_04324	49040661	chr2	2223
LOC587133	39580494	scaffold_2	4393	L_var_04325	49074304	chr2	2224
LOC105436764	39614680	scaffold_2	4394	L_var_04329	49191658	chr2	2225
LOC583708	40232810	scaffold_2	4395	L_var_04257	47184816	chr2	2182
LOC754732	40252883	scaffold_2	4396	L_var_04260	47225971	chr2	2184
LOC105445410	40307212	scaffold_2	4398	L_var_04245	46937792	chr2	2174
LOC100891335	40348148	scaffold_2	4399	L_var_04246	46964989	chr2	2175
LOC590842	40377827	scaffold_2	4400	L_var_04247	46992110	chr2	2176
LOC100893538	40381950	scaffold_2	4401	L_var_04248	46994599	chr2	2177
LOC763558	40408548	scaffold_2	4402	L_var_04251	47036335	chr2	2178
LOC576030	40454473	scaffold_2	4403	L_var_04252	47090585	chr2	2179
LOC575397	40516894	scaffold_2	4404	L_var_04253	47111373	chr2	2180
LOC105446717	40530511	scaffold_2	4405	L_var_04256	47162500	chr2	2181
LOC575764	40540691	scaffold_2	4406	L_var_04244	46930501	chr2	2173
LOC575695	40571815	scaffold_2	4407	L_var_04242	46855190	chr2	2172
LOC100894111	40599447	scaffold_2	4408	L_var_04241	46839963	chr2	2171
LOC583391	40783979	scaffold_2	4409	L_var_04238	46735275	chr2	2169
LOC583423	40848005	scaffold_2	4410	L_var_04236	46676928	chr2	2167
LOC115926878	40922240	scaffold_2	4411	L_var_04234	46604965	chr2	2165
LOC115918846	40960975	scaffold_2	4412	L_var_04232	46530980	chr2	2164
LOC100893734	41084867	scaffold_2	4413	L_var_04231	46484833	chr2	2163
LOC583211	41594073	scaffold_2	4414	L_var_04227	46315560	chr2	2160
LOC756740	41923186	scaffold_2	4415	L_var_04213	45981560	chr2	2153
LOC115926883	41923237	scaffold_2	4416	L_var_04919	66143646	chr2	2524
LOC580739	41987442	scaffold_2	4417	L_var_04918	66094926	chr2	2523
LOC115926884	42017390	scaffold_2	4418	L_var_04916	66047909	chr2	2521
LOC586407	42024423	scaffold_2	4419	L_var_04915	65983184	chr2	2519
LOC100888616	42025052	scaffold_2	4420	L_var_04914	65988384	chr2	2520
LOC580915	42193199	scaffold_2	4421	L_var_04911	65813109	chr2	2516
LOC115926890	42216621	scaffold_2	4422	L_var_04908	65773275	chr2	2515
LOC588405	42336979	scaffold_2	4423	L_var_04903	65609535	chr2	2512
LOC591435	42400672	scaffold_2	4424	L_var_04900	65523643	chr2	2510
LOC586058	42417796	scaffold_2	4425	L_var_04899	65490522	chr2	2509
LOC115918803	42534614	scaffold_2	4426	L_var_04896	65370857	chr2	2507
LOC592250	1414070	scaffold_2	3695	L_var_06735	38277088	chr3	3765
LOC590906	26273097	scaffold_2	4188	L_var_07214	54630299	chr3	4084
LOC105437757	1044034	scaffold_2	3689	L_var_08624	26139104	chr4	4706
LOC105444322	24487622	scaffold_2	4147	L_var_11348	45272220	chr5	5818
LOC115926429	23175644	scaffold_2	4129	L_var_12396	31272377	chr6	6148
LOC115926783	27146874	scaffold_2	4201	L_var_12490	34427013	chr6	6155
LOC576152	6690731	scaffold_2	3786	L_var_14058	35995107	chr7	7008
LOC105447376	37510254	scaffold_2	4357	L_var_15072	22332203	chr8	7442
LOC115926387	13947441	scaffold_2	3954	L_var_16580	26627584	chr9	7954
LOC100889265	17397716	scaffold_2	4029	L_var_16541	25273561	chr9	7936
LOC115926461	28341994	scaffold_2	4212	L_var_16354	19020221	chr9	7847
LOC578568	35064854	scaffold_2	4311	L_var_16390	20095275	chr9	7859
LOC100893121	37639597	scaffold_2	4358	L_var_17225	9282634	chr10	8189
LOC115926797	28298436	scaffold_2	4211	L_var_18205	1797008	chr11	8838
LOC100890261	2599787	scaffold_2	3724	L_var_20757	11665105	chr13	10227
LOC115926636	8241719	scaffold_2	3842	L_var_20510	3853255	chr13	10112
LOC100890100	8270141	scaffold_2	3843	L_var_20511	3861432	chr13	10113
LOC115926373	8327493	scaffold_2	3844	L_var_20512	3867529	chr13	10114
LOC100891219	21708339	scaffold_2	4110	L_var_22493	26874426	chr14	11041
LOC585297	22037819	scaffold_2	4113	L_var_21975	11329097	chr14	10753
LOC105437395	28948619	scaffold_2	4220	L_var_22096	15176869	chr14	10830
LOC105444236	31365082	scaffold_2	4242	L_var_21572	271507	chr14	10582
LOC115918825	13585163	scaffold_2	3950	L_var_24230	15739970	chr16	12022
LOC586391	33645452	scaffold_2	4278	L_var_25639	27551896	chr17	12681
LOC575340	1035808	scaffold_2	3688	L_var_26845	10545162	chr19	13363
LOC590321	19287755	scaffold_3	4641	L_var_01615	56915524	chr1	835
LOC580694	27917086	scaffold_3	4758	L_var_03386	17875094	chr2	1798
LOC115928564	31900391	scaffold_3	4838	L_var_02962	4386806	chr2	1612
LOC100891697	34580804	scaffold_3	4878	L_var_05495	81092655	chr2	2943
LOC105438347	1622232	scaffold_3	4440	L_var_05789	4423080	chr3	3106
LOC115928755	4053278	scaffold_3	4455	L_var_06379	25893117	chr3	3525
LOC586684	20692197	scaffold_3	4663	L_var_06240	21499509	chr3	3423
LOC115928640	10954710	scaffold_3	4537	L_var_09456	51573284	chr4	4996
LOC591582	32180896	scaffold_3	4847	L_var_09895	65368486	chr4	5108
LOC115928552	26991352	scaffold_3	4739	L_var_10089	5234439	chr5	5203
LOC105441220	1798647	scaffold_3	4443	L_var_12724	41728885	chr6	6195
LOC100892571	12396075	scaffold_3	4571	L_var_11546	3174567	chr6	5871
LOC115928515	20251796	scaffold_3	4655	L_var_12092	20743383	chr6	6046
LOC105442590	23195501	scaffold_3	4702	L_var_11476	833998	chr6	5863
LOC588965	32316828	scaffold_3	4851	L_var_12689	40530094	chr6	6188
LOC115928574	36089006	scaffold_3	4900	L_var_12717	41402216	chr6	6194
LOC105439507	27894165	scaffold_3	4757	L_var_15161	25347707	chr8	7476
LOC105444760	36092659	scaffold_3	4901	L_var_15316	28968625	chr8	7509
LOC100888345	2067634	scaffold_3	4446	L_var_16735	31187426	chr9	7996
LOC105436951	12083371	scaffold_3	4566	L_var_16363	19255009	chr9	7848
LOC105437511	12354810	scaffold_3	4570	L_var_16155	12170336	chr9	7772
LOC105437509	12565356	scaffold_3	4572	L_var_16154	12156303	chr9	7771
LOC115928541	24832905	scaffold_3	4713	L_var_16348	18692940	chr9	7843
LOC100891059	518458	scaffold_3	4427	L_var_19001	25762014	chr11	9235
rab3	610491	scaffold_3	4428	L_var_19002	25833897	chr11	9236
LOC584722	631935	scaffold_3	4429	L_var_19003	25859281	chr11	9237
LOC590155	855479	scaffold_3	4430	L_var_19015	26126021	chr11	9242
LOC115928867	970134	scaffold_3	4431	L_var_19020	26268533	chr11	9243
LOC115918995	1242324	scaffold_3	4432	L_var_18299	4620589	chr11	8888
LOC587262	1246815	scaffold_3	4433	L_var_18301	4646853	chr11	8889
LOC100893249	1430579	scaffold_3	4434	L_var_18305	4841947	chr11	8891
LOC593873	1438936	scaffold_3	4435	L_var_18925	23570123	chr11	9209
LOC583114	1452793	scaffold_3	4436	L_var_18926	23589755	chr11	9210
LOC581681	1493661	scaffold_3	4437	L_var_18927	23621479	chr11	9211
LOC100892112	1586208	scaffold_3	4438	L_var_19115	29535181	chr11	9292
LOC582489	1594989	scaffold_3	4439	L_var_19116	29549384	chr11	9293
LOC100888822	1723387	scaffold_3	4441	L_var_19117	29585159	chr11	9294
LOC586494	1763870	scaffold_3	4442	L_var_19118	29622486	chr11	9295
LOC105441177	1911883	scaffold_3	4444	L_var_19007	25974989	chr11	9239
LOC582926	1995989	scaffold_3	4445	L_var_19005	25874059	chr11	9238
LOC105442491	2261807	scaffold_3	4447	L_var_18880	22440211	chr11	9187
LOC100893178	2333458	scaffold_3	4448	L_var_19125	29826301	chr11	9299
LOC115928596	2567009	scaffold_3	4450	L_var_18453	9125825	chr11	8963
LOC115918086	2614384	scaffold_3	4451	L_var_18578	12940232	chr11	9006
LOC105441720	2627911	scaffold_3	4452	L_var_18730	17761507	chr11	9094
LOC100888357	2816995	scaffold_3	4453	L_var_18725	17582129	chr11	9091
LOC100894104	2831603	scaffold_3	4454	L_var_18724	17577640	chr11	9090
LOC115928720	4186223	scaffold_3	4456	L_var_18635	14635540	chr11	9034
LOC115917970	4352051	scaffold_3	4457	L_var_18634	14631715	chr11	9033
LOC105444966	4958628	scaffold_3	4458	L_var_18485	10091379	chr11	8976
LOC592001	5076135	scaffold_3	4459	L_var_18614	13793811	chr11	9018
LOC115928713	5145287	scaffold_3	4460	L_var_18482	9866919	chr11	8975
LOC115928619	5415744	scaffold_3	4461	L_var_18797	19677255	chr11	9135
LOC590093	5455851	scaffold_3	4462	L_var_18798	19774678	chr11	9136
LOC115928715	5540081	scaffold_3	4463	L_var_18799	19831948	chr11	9137
LOC757121	5573488	scaffold_3	4464	L_var_18802	19896174	chr11	9138
LOC585880	5609159	scaffold_3	4465	L_var_18803	19943653	chr11	9139
LOC585860	5611211	scaffold_3	4466	L_var_18804	19958667	chr11	9140
LOC105443621	5631560	scaffold_3	4467	L_var_18805	19985846	chr11	9141
LOC583439	5808915	scaffold_3	4468	L_var_18808	20196654	chr11	9143
LOC762963	5810406	scaffold_3	4469	L_var_18809	20223000	chr11	9144
LOC100890603	6503710	scaffold_3	4470	L_var_18820	20536706	chr11	9149
LOC593883	6558546	scaffold_3	4471	L_var_18821	20562498	chr11	9150
LOC579302	6572542	scaffold_3	4472	L_var_18826	20633326	chr11	9151
LOC763442	6741473	scaffold_3	4473	L_var_18827	20642587	chr11	9152
LOC100890448	7197542	scaffold_3	4474	L_var_18829	20762357	chr11	9154
LOC100891552	7211329	scaffold_3	4475	L_var_18830	20781405	chr11	9155
LOC100890376	7217043	scaffold_3	4476	L_var_18831	20781922	chr11	9156
LOC105442196	7274445	scaffold_3	4477	L_var_18832	20840066	chr11	9157
LOC588779	7304514	scaffold_3	4478	L_var_18833	20866253	chr11	9158
LOC752227	7305588	scaffold_3	4479	L_var_18835	20909396	chr11	9160
LOC105442195	7380005	scaffold_3	4480	L_var_18839	20972442	chr11	9162
LOC592162	7436056	scaffold_3	4481	L_var_18840	21005360	chr11	9163
LOC593225	7499737	scaffold_3	4482	L_var_18841	21067927	chr11	9164
LOC105438964	7514794	scaffold_3	4483	L_var_18846	21127574	chr11	9165
LOC580451	7542623	scaffold_3	4484	L_var_18512	11003777	chr11	8984
LOC764162	7559233	scaffold_3	4485	L_var_18388	7096980	chr11	8941
LOC590613	7563536	scaffold_3	4486	L_var_18514	11091501	chr11	8985
LOC105441142	7616553	scaffold_3	4487	L_var_18515	11126167	chr11	8986
LOC589355	7622277	scaffold_3	4488	L_var_18393	7204187	chr11	8942
LOC588601	7676026	scaffold_3	4489	L_var_18517	11202202	chr11	8987
LOC585443	7725219	scaffold_3	4490	L_var_18395	7333621	chr11	8943
LOC578045	7823198	scaffold_3	4491	L_var_18396	7373582	chr11	8944
LOC581768	7992896	scaffold_3	4492	L_var_18520	11414150	chr11	8988
vasa	8066346	scaffold_3	4493	L_var_18522	11488051	chr11	8989
LOC590683	8107056	scaffold_3	4494	L_var_18524	11516594	chr11	8990
LOC590737	8121446	scaffold_3	4495	L_var_18403	7602425	chr11	8945
LOC765083	8175703	scaffold_3	4496	L_var_18960	24499253	chr11	9219
LOC762814	8230511	scaffold_3	4497	L_var_18959	24429905	chr11	9218
LOC115918994	8314221	scaffold_3	4498	L_var_18957	24404244	chr11	9217
LOC591304	8325347	scaffold_3	4499	L_var_18956	24385407	chr11	9216
LOC100891819	8328841	scaffold_3	4500	L_var_18953	24325168	chr11	9215
LOC585999	8409428	scaffold_3	4501	L_var_18950	24225611	chr11	9214
LOC590562	8545912	scaffold_3	4502	L_var_18721	17375210	chr11	9088
LOC115928676	8649030	scaffold_3	4503	L_var_18967	24737134	chr11	9221
LOC578386	8691473	scaffold_3	4504	L_var_18999	25703507	chr11	9234
LOC115918099	8732353	scaffold_3	4505	L_var_18508	10834361	chr11	8983
LOC115928893	8842126	scaffold_3	4506	L_var_18500	10709103	chr11	8979
LOC115919011	8885176	scaffold_3	4507	L_var_18375	6695047	chr11	8938
LOC586497	8885511	scaffold_3	4508	L_var_18374	6687808	chr11	8937
LOC583554	8971075	scaffold_3	4509	L_var_18370	6557936	chr11	8934
LOC105443279	9288984	scaffold_3	4510	L_var_18949	24156162	chr11	9213
LOC590579	9307759	scaffold_3	4511	L_var_18948	24138879	chr11	9212
LOC100889497	9584794	scaffold_3	4512	L_var_18998	25666494	chr11	9233
LOC115928804	9637603	scaffold_3	4513	L_var_18383	6850524	chr11	8940
LOC589818	9669395	scaffold_3	4514	L_var_18504	10766468	chr11	8982
LOC115918986	9698392	scaffold_3	4515	L_var_18502	10735702	chr11	8981
LOC584361	9715818	scaffold_3	4516	L_var_18501	10718265	chr11	8980
LOC586588	9735993	scaffold_3	4517	L_var_18499	10691505	chr11	8978
LOC373260	9737514	scaffold_3	4518	L_var_18376	6732534	chr11	8939
LOC587760	9783593	scaffold_3	4519	L_var_18373	6660586	chr11	8936
LOC589888	9852974	scaffold_3	4520	L_var_18371	6572039	chr11	8935
LOC115928701	9876666	scaffold_3	4521	L_var_18369	6521899	chr11	8933
LOC115919006	9885188	scaffold_3	4522	L_var_18368	6512406	chr11	8932
LOC576432	9993378	scaffold_3	4523	L_var_18366	6450006	chr11	8930
LOC100890194	10431701	scaffold_3	4524	L_var_18355	6155169	chr11	8924
LOC575075	10433845	scaffold_3	4525	L_var_18353	6154217	chr11	8923
LOC575015	10449381	scaffold_3	4526	L_var_18352	6132699	chr11	8922
LOC574943	10449445	scaffold_3	4527	L_var_18351	6131717	chr11	8921
LOC100893278	10479193	scaffold_3	4528	L_var_18350	6082382	chr11	8920
LOC575146	10558717	scaffold_3	4529	L_var_18349	6023369	chr11	8919
LOC105441649	10675728	scaffold_3	4530	L_var_18348	5855159	chr11	8918
LOC584895	10694402	scaffold_3	4531	L_var_18346	5826966	chr11	8916
LOC100891599	10732897	scaffold_3	4532	L_var_18344	5783020	chr11	8914
LOC105446130	10741048	scaffold_3	4533	L_var_18345	5785966	chr11	8915
LOC594434	10771215	scaffold_3	4534	L_var_19092	28821255	chr11	9284
LOC100891935	10774335	scaffold_3	4535	L_var_19093	28856405	chr11	9285
LOC105437199	10825885	scaffold_3	4536	L_var_19094	28928938	chr11	9286
LOC105443176	11006798	scaffold_3	4538	L_var_19282	34588183	chr11	9380
LOC583660	11050575	scaffold_3	4539	L_var_19279	34516058	chr11	9379
LOC583616	11073828	scaffold_3	4540	L_var_19278	34462988	chr11	9378
LOC105444733	11073882	scaffold_3	4541	L_var_19277	34462566	chr11	9377
LOC100892637	11078402	scaffold_3	4542	L_var_19276	34418835	chr11	9376
LOC100892563	11105749	scaffold_3	4543	L_var_19274	34368711	chr11	9375
LOC575315	11137555	scaffold_3	4544	L_var_19273	34356103	chr11	9374
LOC100892486	11138955	scaffold_3	4545	L_var_19271	34306999	chr11	9373
LOC578141	11146134	scaffold_3	4546	L_var_19270	34300308	chr11	9372
LOC579926	11218405	scaffold_3	4547	L_var_18530	11586537	chr11	8991
LOC756564	11235949	scaffold_3	4548	L_var_18407	7637081	chr11	8946
LOC115928485	11422577	scaffold_3	4549	L_var_18357	6200830	chr11	8926
LOC115917892	11476834	scaffold_3	4550	L_var_18358	6278796	chr11	8927
LOC105440233	11545499	scaffold_3	4551	L_var_18362	6363710	chr11	8928
LOC586819	11552111	scaffold_3	4552	L_var_18363	6370093	chr11	8929
LOC576503	11598032	scaffold_3	4553	L_var_18834	20888474	chr11	9159
LOC576363	11812296	scaffold_3	4554	L_var_18906	23239281	chr11	9198
LOC100888443	11843780	scaffold_3	4555	L_var_18907	23279506	chr11	9199
LOC585465	11884030	scaffold_3	4556	L_var_18912	23363862	chr11	9200
LOC100893348	11885353	scaffold_3	4557	L_var_18914	23378506	chr11	9201
LOC589889	11899931	scaffold_3	4558	L_var_18915	23399496	chr11	9202
LOC100893493	11915409	scaffold_3	4559	L_var_18916	23418667	chr11	9203
LOC575954	11924727	scaffold_3	4560	L_var_18917	23422249	chr11	9204
LOC582037	11974320	scaffold_3	4561	L_var_18920	23488760	chr11	9205
